time,load_shortfall_3h
2018-01-01 00:00:00,8914.149104657796
2018-01-01 03:00:00,5783.7119590094235
2018-01-01 06:00:00,6852.215240574669
2018-01-01 09:00:00,9755.344213350176
2018-01-01 12:00:00,4950.656074074491
2018-01-01 15:00:00,5365.535417105317
2018-01-01 18:00:00,4742.756686159403
2018-01-01 21:00:00,5127.035550536707
2018-01-02 00:00:00,9197.705336049177
2018-01-02 03:00:00,8238.862250748723
2018-01-02 06:00:00,9521.94591811953
2018-01-02 09:00:00,9680.804070166312
2018-01-02 12:00:00,4824.7213512510225
2018-01-02 15:00:00,5888.091347474003
2018-01-02 18:00:00,9373.613054577
2018-01-02 21:00:00,9271.145215600802
2018-01-03 00:00:00,9591.33635058144
2018-01-03 03:00:00,7904.935048302776
2018-01-03 06:00:00,4517.709657051213
2018-01-03 09:00:00,5026.366824653292
2018-01-03 12:00:00,4030.1705913118326
2018-01-03 15:00:00,3935.9357041386143
2018-01-03 18:00:00,7675.290847945649
2018-01-03 21:00:00,6985.624193863818
2018-01-04 00:00:00,4367.0572521483155
2018-01-04 03:00:00,4324.052921958186
2018-01-04 06:00:00,4255.268916652951
2018-01-04 09:00:00,3769.1776448893256
2018-01-04 12:00:00,3220.800416032484
2018-01-04 15:00:00,3003.191137783549
2018-01-04 18:00:00,3129.3868639657744
2018-01-04 21:00:00,2917.986574996306
2018-01-05 00:00:00,3741.664843975098
2018-01-05 03:00:00,3979.6263011268074
2018-01-05 06:00:00,3347.1830236604205
2018-01-05 09:00:00,927.4161518291309
2018-01-05 12:00:00,2607.0053161795818
2018-01-05 15:00:00,2926.34074203343
2018-01-05 18:00:00,2044.8126885319898
2018-01-05 21:00:00,3779.0646661804335
2018-01-06 00:00:00,6150.723555459853
2018-01-06 03:00:00,9899.94827518704
2018-01-06 06:00:00,10693.296680608393
2018-01-06 09:00:00,11452.1223627495
2018-01-06 12:00:00,11643.17608397514
2018-01-06 15:00:00,11871.630435898616
2018-01-06 18:00:00,11646.729186889575
2018-01-06 21:00:00,11628.219660918561
2018-01-07 00:00:00,11517.332395997382
2018-01-07 03:00:00,11509.425917228968
2018-01-07 06:00:00,11489.008583017387
2018-01-07 09:00:00,11509.425917228968
2018-01-07 12:00:00,11628.219660918561
2018-01-07 15:00:00,11517.332395997382
2018-01-07 18:00:00,11517.332395997382
2018-01-07 21:00:00,11754.12986792244
2018-01-08 00:00:00,11683.703620508977
2018-01-08 03:00:00,11567.835988085859
2018-01-08 06:00:00,11509.425917228968
2018-01-08 09:00:00,11407.487461698858
2018-01-08 12:00:00,11662.718140725377
2018-01-08 15:00:00,12273.525814170436
2018-01-08 18:00:00,11712.99376318001
2018-01-08 21:00:00,11631.13624634278
2018-01-09 00:00:00,11585.149768067522
2018-01-09 03:00:00,11552.100587008597
2018-01-09 06:00:00,11659.552539113201
2018-01-09 09:00:00,11546.753671386427
2018-01-09 12:00:00,11537.505057696679
2018-01-09 15:00:00,11750.843695772712
2018-01-09 18:00:00,11071.03192808678
2018-01-09 21:00:00,11517.332395997382
2018-01-10 00:00:00,11586.221670468569
2018-01-10 03:00:00,11517.332395997382
2018-01-10 06:00:00,11517.332395997382
2018-01-10 09:00:00,11606.394332167865
2018-01-10 12:00:00,12079.560777747627
2018-01-10 15:00:00,11830.032583815586
2018-01-10 18:00:00,11809.85992211629
2018-01-10 21:00:00,12001.893626285308
2018-01-11 00:00:00,11775.091280122535
2018-01-11 03:00:00,11537.175509842493
2018-01-11 06:00:00,11486.427866973152
2018-01-11 09:00:00,11474.43055371903
2018-01-11 12:00:00,11701.105653451523
2018-01-11 15:00:00,11753.003119106239
2018-01-11 18:00:00,11718.8653462115
2018-01-11 21:00:00,11481.080951350983
2018-01-12 00:00:00,11742.656829254089
2018-01-12 03:00:00,11384.112536412087
2018-01-12 06:00:00,11473.174472582568
2018-01-12 09:00:00,11507.094222872276
2018-01-12 12:00:00,11862.956248578383
2018-01-12 15:00:00,12006.247995953123
2018-01-12 18:00:00,11942.240761400573
2018-01-12 21:00:00,11582.818073710829
2018-01-13 00:00:00,11801.797073500073
2018-01-13 03:00:00,11706.9546040896
2018-01-13 06:00:00,11638.288837159502
2018-01-13 09:00:00,11380.91374068916
2018-01-13 12:00:00,11356.396803671663
2018-01-13 15:00:00,11517.338040231047
2018-01-13 18:00:00,11450.651410020304
2018-01-13 21:00:00,11381.762135549121
2018-01-14 00:00:00,11450.651410020304
2018-01-14 03:00:00,11330.749996741017
2018-01-14 06:00:00,11276.913118583194
2018-01-14 09:00:00,11332.429651903647
2018-01-14 12:00:00,11366.11007462431
2018-01-14 15:00:00,11575.764932806454
2018-01-14 18:00:00,11317.450997737546
2018-01-14 21:00:00,11276.913118583194
2018-01-15 00:00:00,11325.3850588428
2018-01-15 03:00:00,11278.256232929156
2018-01-15 06:00:00,11318.846228840031
2018-01-15 09:00:00,11249.956954368847
2018-01-15 12:00:00,11533.506563201423
2018-01-15 15:00:00,11727.646589534692
2018-01-15 18:00:00,11700.000422186202
2018-01-15 21:00:00,11487.81187615617
2018-01-16 00:00:00,11438.561017464272
2018-01-16 03:00:00,11269.473776963945
2018-01-16 06:00:00,11347.14092842626
2018-01-16 09:00:00,11475.814562902047
2018-01-16 12:00:00,11845.224821434898
2018-01-16 15:00:00,11810.738792416338
2018-01-16 18:00:00,11761.487933724438
2018-01-16 21:00:00,11607.824994935685
2018-01-17 00:00:00,11587.652333236389
2018-01-17 03:00:00,11564.825728997364
2018-01-17 06:00:00,11318.981248710668
2018-01-17 09:00:00,11426.766752151796
2018-01-17 12:00:00,11618.847537062999
2018-01-17 15:00:00,11916.906344612515
2018-01-17 18:00:00,11667.319477322604
2018-01-17 21:00:00,11837.007635139082
2018-01-18 00:00:00,11375.469320380336
2018-01-18 03:00:00,11522.389754250229
2018-01-18 06:00:00,11383.39880251151
2018-01-18 09:00:00,11369.696891793965
2018-01-18 12:00:00,11802.914057497568
2018-01-18 15:00:00,11744.964541587764
2018-01-18 18:00:00,11842.825137935457
2018-01-18 21:00:00,11585.310544273054
2018-01-19 00:00:00,11404.501696255837
2018-01-19 03:00:00,11678.875969335937
2018-01-19 06:00:00,11330.060214000787
2018-01-19 09:00:00,11443.072295076165
2018-01-19 12:00:00,11763.24626499843
2018-01-19 15:00:00,11743.073603299134
2018-01-19 18:00:00,11708.587574280575
2018-01-19 21:00:00,11527.190196059113
2018-01-20 00:00:00,11519.868048315766
2018-01-20 03:00:00,11498.58882839662
2018-01-20 06:00:00,11463.244956775461
