time,load_shortfall_3h
2018-01-01 00:00:00,9804.343333333358
2018-01-01 03:00:00,5059.31000000001
2018-01-01 06:00:00,5719.690000000011
2018-01-01 09:00:00,10679.866666666687
2018-01-01 12:00:00,6315.736666666671
2018-01-01 15:00:00,5978.230000000007
2018-01-01 18:00:00,6707.483333333351
2018-01-01 21:00:00,4465.6566666666795
2018-01-02 00:00:00,7239.683333333333
2018-01-02 03:00:00,6681.003333333343
2018-01-02 06:00:00,8461.199999999997
2018-01-02 09:00:00,9248.676666666664
2018-01-02 12:00:00,3219.180000000006
2018-01-02 15:00:00,10178.773333333353
2018-01-02 18:00:00,11579.496666666671
2018-01-02 21:00:00,12083.85
2018-01-03 00:00:00,11641.143333333335
2018-01-03 03:00:00,7577.290000000003
2018-01-03 06:00:00,5235.253333333339
2018-01-03 09:00:00,5708.136666666664
2018-01-03 12:00:00,4021.616666666671
2018-01-03 15:00:00,3774.4533333333384
2018-01-03 18:00:00,8313.273333333334
2018-01-03 21:00:00,7029.173333333329
2018-01-04 00:00:00,3264.216666666668
2018-01-04 03:00:00,3425.2900000000063
2018-01-04 06:00:00,2670.69000000001
2018-01-04 09:00:00,2639.143333333346
2018-01-04 12:00:00,2062.0966666666736
2018-01-04 15:00:00,2317.540000000008
2018-01-04 18:00:00,2346.7100000000064
2018-01-04 21:00:00,3210.3466666666754
2018-01-05 00:00:00,3701.2933333333403
2018-01-05 03:00:00,3873.4133333333425
2018-01-05 06:00:00,3908.67333333334
2018-01-05 09:00:00,726.2366666666762
2018-01-05 12:00:00,3645.9933333333374
2018-01-05 15:00:00,3987.940000000007
2018-01-05 18:00:00,3996.2833333333456
2018-01-05 21:00:00,5288.4033333333455
2018-01-06 00:00:00,6814.530000000002
2018-01-06 03:00:00,7784.636666666667
2018-01-06 06:00:00,10529.853333333343
2018-01-06 09:00:00,10948.566666666684
2018-01-06 12:00:00,11076.866666666665
2018-01-06 15:00:00,12371.483333333328
2018-01-06 18:00:00,11687.480000000009
2018-01-06 21:00:00,11745.986666666671
2018-01-07 00:00:00,10272.793333333344
2018-01-07 03:00:00,12506.966666666682
2018-01-07 06:00:00,11227.933333333342
2018-01-07 09:00:00,11974.87666666668
2018-01-07 12:00:00,11071.766666666668
2018-01-07 15:00:00,10217.51666666667
2018-01-07 18:00:00,9267.706666666676
2018-01-07 21:00:00,13845.806666666675
2018-01-08 00:00:00,14000.11666666665
2018-01-08 03:00:00,11673.036666666663
2018-01-08 06:00:00,10671.633333333339
2018-01-08 09:00:00,9616.77666666667
2018-01-08 12:00:00,12681.346666666655
2018-01-08 15:00:00,15638.603333333327
2018-01-08 18:00:00,11907.256666666672
2018-01-08 21:00:00,12441.18666666667
2018-01-09 00:00:00,12513.863333333333
2018-01-09 03:00:00,12591.47
2018-01-09 06:00:00,12595.583333333347
2018-01-09 09:00:00,12500.583333333323
2018-01-09 12:00:00,10996.196666666672
2018-01-09 15:00:00,12758.873333333342
2018-01-09 18:00:00,9748.430000000011
2018-01-09 21:00:00,9955.230000000012
2018-01-10 00:00:00,10793.303333333342
2018-01-10 03:00:00,8410.093333333338
2018-01-10 06:00:00,8959.860000000008
2018-01-10 09:00:00,10460.640000000009
2018-01-10 12:00:00,13324.683333333327
2018-01-10 15:00:00,11877.380000000003
2018-01-10 18:00:00,12539.58666666667
2018-01-10 21:00:00,13372.38
2018-01-11 00:00:00,13023.119999999984
2018-01-11 03:00:00,11175.623333333337
2018-01-11 06:00:00,8961.700000000006
2018-01-11 09:00:00,9344.936666666663
2018-01-11 12:00:00,11456.543333333344
2018-01-11 15:00:00,9906.719999999996
2018-01-11 18:00:00,9305.83999999999
2018-01-11 21:00:00,8752.916666666664
2018-01-12 00:00:00,13630.80000000001
2018-01-12 03:00:00,8847.710000000014
2018-01-12 06:00:00,11041.563333333339
2018-01-12 09:00:00,10169.960000000008
2018-01-12 12:00:00,13429.583333333338
2018-01-12 15:00:00,14218.943333333349
2018-01-12 18:00:00,15054.283333333335
2018-01-12 21:00:00,13949.099999999999
2018-01-13 00:00:00,15248.276666666663
2018-01-13 03:00:00,12157.003333333334
2018-01-13 06:00:00,10219.376666666656
2018-01-13 09:00:00,11570.979999999998
2018-01-13 12:00:00,7953.999999999995
2018-01-13 15:00:00,11008.269999999991
2018-01-13 18:00:00,9423.379999999994
2018-01-13 21:00:00,7199.17666666667
2018-01-14 00:00:00,9269.520000000006
2018-01-14 03:00:00,9143.066666666675
2018-01-14 06:00:00,6823.20666666667
2018-01-14 09:00:00,6866.340000000004
2018-01-14 12:00:00,8645.05
2018-01-14 15:00:00,10251.150000000005
2018-01-14 18:00:00,9556.096666666672
2018-01-14 21:00:00,7734.810000000005
2018-01-15 00:00:00,8183.683333333336
2018-01-15 03:00:00,9831.509999999991
2018-01-15 06:00:00,7987.19333333333
2018-01-15 09:00:00,6543.513333333328
2018-01-15 12:00:00,9605.126666666667
2018-01-15 15:00:00,10475.806666666673
2018-01-15 18:00:00,10745.949999999997
2018-01-15 21:00:00,10378.300000000001
2018-01-16 00:00:00,9592.353333333338
2018-01-16 03:00:00,6799.2400000000025
2018-01-16 06:00:00,8275.533333333342
2018-01-16 09:00:00,8829.24333333333
2018-01-16 12:00:00,11959.263333333347
2018-01-16 15:00:00,8936.07666666667
2018-01-16 18:00:00,12379.090000000007
2018-01-16 21:00:00,11424.53666666668
2018-01-17 00:00:00,11399.690000000011
2018-01-17 03:00:00,10014.143333333346
2018-01-17 06:00:00,6301.576666666674
2018-01-17 09:00:00,8860.39000000001
2018-01-17 12:00:00,10754.526666666665
2018-01-17 15:00:00,9673.616666666674
2018-01-17 18:00:00,9741.186666666677
2018-01-17 21:00:00,13497.939999999997
2018-01-18 00:00:00,9957.846666666668
2018-01-18 03:00:00,9834.856666666674
2018-01-18 06:00:00,7948.199999999996
2018-01-18 09:00:00,7085.666666666672
2018-01-18 12:00:00,10380.170000000007
2018-01-18 15:00:00,11879.57
2018-01-18 18:00:00,12499.376666666672
2018-01-18 21:00:00,12272.326666666668
2018-01-19 00:00:00,10035.970000000003
2018-01-19 03:00:00,11697.686666666665
2018-01-19 06:00:00,10131.320000000009
2018-01-19 09:00:00,15141.083333333348
2018-01-19 12:00:00,12839.880000000003
2018-01-19 15:00:00,11406.933333333334
2018-01-19 18:00:00,13928.896666666678
2018-01-19 21:00:00,14554.100000000013
2018-01-20 00:00:00,16460.64666666667
2018-01-20 03:00:00,15586.386666666682
2018-01-20 06:00:00,16006.896666666675
2018-01-20 09:00:00,14556.710000000012
2018-01-20 12:00:00,14895.093333333332
2018-01-20 15:00:00,11104.706666666667
2018-01-20 18:00:00,13322.42666666666
2018-01-20 21:00:00,14057.523333333334
2018-01-21 00:00:00,14716.513333333338
2018-01-21 03:00:00,14406.931666666676
2018-01-21 06:00:00,14699.836666666677
2018-01-21 09:00:00,14192.445000000022
2018-01-21 12:00:00,14856.376666666672
2018-01-21 15:00:00,10072.28
2018-01-21 18:00:00,13631.873333333328
2018-01-21 21:00:00,14650.323333333328
2018-01-22 00:00:00,13615.61
2018-01-22 03:00:00,11968.050000000007
2018-01-22 06:00:00,11284.840000000004
2018-01-22 09:00:00,12514.139999999998
2018-01-22 12:00:00,13632.993333333332
2018-01-22 15:00:00,9463.033333333327
2018-01-22 18:00:00,13102.193333333342
2018-01-22 21:00:00,14209.586666666672
2018-01-23 00:00:00,12800.236666666662
2018-01-23 03:00:00,12279.973333333326
2018-01-23 06:00:00,12551.010000000007
2018-01-23 09:00:00,13073.806666666658
2018-01-23 12:00:00,13706.57666666667
2018-01-23 15:00:00,9994.523333333338
2018-01-23 18:00:00,14541.268333333343
2018-01-23 21:00:00,11840.630000000003
2018-01-24 00:00:00,12177.686666666657
2018-01-24 03:00:00,9045.833333333321
2018-01-24 06:00:00,9808.593333333318
2018-01-24 09:00:00,10109.406666666659
2018-01-24 12:00:00,10515.73
2018-01-24 15:00:00,9637.426666666688
2018-01-24 18:00:00,9469.71333333334
2018-01-24 21:00:00,11408.690000000002
2018-01-25 00:00:00,9217.176666666672
2018-01-25 03:00:00,8525.520000000002
2018-01-25 06:00:00,8723.08666666666
2018-01-25 09:00:00,10223.780000000002
2018-01-25 12:00:00,14422.460000000014
2018-01-25 15:00:00,14400.556666666667
2018-01-25 18:00:00,13999.05000000001
2018-01-25 21:00:00,15001.200000000003
2018-01-26 00:00:00,15380.836666666677
2018-01-26 03:00:00,14674.536666666672
2018-01-26 06:00:00,12748.518333333343
2018-01-26 09:00:00,13357.590000000002
2018-01-26 12:00:00,11658.101666666673
2018-01-26 15:00:00,11402.42333333333
2018-01-26 18:00:00,10870.148333333333
2018-01-26 21:00:00,10101.150000000003
2018-01-27 00:00:00,10662.490000000007
2018-01-27 03:00:00,9915.966666666676
2018-01-27 06:00:00,11414.663333333323
2018-01-27 09:00:00,10091.623333333346
2018-01-27 12:00:00,11690.076666666671
2018-01-27 15:00:00,12214.435000000014
2018-01-27 18:00:00,10006.358333333335
2018-01-27 21:00:00,10977.063333333343
2018-01-28 00:00:00,11167.236666666679
2018-01-28 03:00:00,9643.543333333324
2018-01-28 06:00:00,11876.43333333333
2018-01-28 09:00:00,8713.980000000009
2018-01-28 12:00:00,13385.365000000005
2018-01-28 15:00:00,13012.1616666667
2018-01-28 18:00:00,13242.358333333354
2018-01-28 21:00:00,13349.870000000019
2018-01-29 00:00:00,10456.890000000005
2018-01-29 03:00:00,7951.2866666666705
2018-01-29 06:00:00,8199.52666666667
2018-01-29 09:00:00,7690.790000000003
2018-01-29 12:00:00,10508.780000000012
2018-01-29 15:00:00,7707.483333333326
2018-01-29 18:00:00,10115.470000000008
2018-01-29 21:00:00,9017.143333333339
2018-01-30 00:00:00,8951.163333333325
2018-01-30 03:00:00,8440.53999999999
2018-01-30 06:00:00,7479.123333333327
2018-01-30 09:00:00,7352.646666666662
2018-01-30 12:00:00,8563.420000000011
2018-01-30 15:00:00,7548.956666666668
2018-01-30 18:00:00,6733.646666666671
2018-01-30 21:00:00,7690.856666666658
2018-01-31 00:00:00,4863.230000000008
2018-01-31 03:00:00,3684.350000000008
2018-01-31 06:00:00,4419.159999999998
2018-01-31 09:00:00,5188.466666666667
2018-01-31 12:00:00,7160.456666666671
2018-01-31 15:00:00,5563.746666666657
2018-01-31 18:00:00,7512.4466666666685
2018-01-31 21:00:00,6820.12666666667
2018-02-01 00:00:00,5611.480000000008
2018-02-01 03:00:00,5931.196666666667
2018-02-01 06:00:00,7749.653333333328
2018-02-01 09:00:00,9422.976666666664
2018-02-01 12:00:00,9459.666666666655
2018-02-01 15:00:00,8032.723333333321
2018-02-01 18:00:00,5000.48333333333
2018-02-01 21:00:00,4771.583333333337
2018-02-02 00:00:00,4966.590000000003
2018-02-02 03:00:00,4515.496666666668
2018-02-02 06:00:00,4163.969999999994
2018-02-02 09:00:00,5959.076666666666
2018-02-02 12:00:00,6121.3733333333375
2018-02-02 15:00:00,9830.236666666668
2018-02-02 18:00:00,8170.22666666667
2018-02-02 21:00:00,7417.043333333338
2018-02-03 00:00:00,4667.666666666672
2018-02-03 03:00:00,6395.146666666672
2018-02-03 06:00:00,4045.250000000004
2018-02-03 09:00:00,5279.620000000003
2018-02-03 12:00:00,4949.006666666667
2018-02-03 15:00:00,6577.929999999992
2018-02-03 18:00:00,9290.043333333333
2018-02-03 21:00:00,6781.170000000004
2018-02-04 00:00:00,6996.790000000011
2018-02-04 03:00:00,7431.81333333334
2018-02-04 06:00:00,6201.93666666668
2018-02-04 09:00:00,5085.493333333342
2018-02-04 12:00:00,4173.3766666666725
2018-02-04 15:00:00,5704.376666666677
2018-02-04 18:00:00,5343.243333333341
2018-02-04 21:00:00,4257.743333333344
2018-02-05 00:00:00,4781.113333333341
2018-02-05 03:00:00,4597.173333333342
2018-02-05 06:00:00,4171.503333333344
2018-02-05 09:00:00,3757.653333333346
2018-02-05 12:00:00,4683.5200000000095
2018-02-05 15:00:00,4908.866666666672
2018-02-05 18:00:00,6200.656666666674
2018-02-05 21:00:00,6339.2466666666805
2018-02-06 00:00:00,7234.243333333343
2018-02-06 03:00:00,9170.266666666677
2018-02-06 06:00:00,8780.39333333334
2018-02-06 09:00:00,11124.596666666668
2018-02-06 12:00:00,13626.03
2018-02-06 15:00:00,13009.453333333344
2018-02-06 18:00:00,12938.6
2018-02-06 21:00:00,13714.403333333343
2018-02-07 00:00:00,12912.286666666672
2018-02-07 03:00:00,12434.490000000002
2018-02-07 06:00:00,10144.42
2018-02-07 09:00:00,12434.879999999994
2018-02-07 12:00:00,15035.216666666667
2018-02-07 15:00:00,12205.756666666675
2018-02-07 18:00:00,14766.959999999988
2018-02-07 21:00:00,12684.783333333353
2018-02-08 00:00:00,12514.303333333344
2018-02-08 03:00:00,9705.453333333335
2018-02-08 06:00:00,9275.54333333333
2018-02-08 09:00:00,9269.253333333332
2018-02-08 12:00:00,11620.586666666672
2018-02-08 15:00:00,15074.339999999998
2018-02-08 18:00:00,15568.553333333335
2018-02-08 21:00:00,12931.036666666665
2018-02-09 00:00:00,11452.53333333335
2018-02-09 03:00:00,8832.81333333336
2018-02-09 06:00:00,9154.656666666684
2018-02-09 09:00:00,9229.633333333348
2018-02-09 12:00:00,14784.956666666665
2018-02-09 15:00:00,14295.436666666661
2018-02-09 18:00:00,15193.42000000001
2018-02-09 21:00:00,14450.033333333342
2018-02-10 00:00:00,15152.05000000001
2018-02-10 03:00:00,10870.233333333335
2018-02-10 06:00:00,10217.033333333338
2018-02-10 09:00:00,11570.18000000001
2018-02-10 12:00:00,14717.883333333333
2018-02-10 15:00:00,14408.399999999996
2018-02-10 18:00:00,14999.68
2018-02-10 21:00:00,14645.196666666663
2018-02-11 00:00:00,10375.573333333332
2018-02-11 03:00:00,8037.3066666666655
2018-02-11 06:00:00,7669.546666666664
2018-02-11 09:00:00,9099.946666666667
2018-02-11 12:00:00,15307.823333333337
2018-02-11 15:00:00,15428.393333333333
2018-02-11 18:00:00,16068.893333333359
2018-02-11 21:00:00,15254.673333333358
2018-02-12 00:00:00,14691.746666666679
2018-02-12 03:00:00,14436.190000000011
2018-02-12 06:00:00,14108.776666666678
2018-02-12 09:00:00,15019.103333333333
2018-02-12 12:00:00,15718.356666666674
2018-02-12 15:00:00,13207.559999999992
2018-02-12 18:00:00,13758.426666666668
2018-02-12 21:00:00,12971.143333333333
2018-02-13 00:00:00,13684.980000000014
2018-02-13 03:00:00,7648.349999999994
2018-02-13 06:00:00,10181.556666666656
2018-02-13 09:00:00,5292.063333333324
2018-02-13 12:00:00,5695.7533333333295
2018-02-13 15:00:00,5739.423333333328
2018-02-13 18:00:00,4305.206666666661
2018-02-13 21:00:00,6455.486666666661
2018-02-14 00:00:00,9476.710000000003
2018-02-14 03:00:00,10061.513333333343
2018-02-14 06:00:00,8022.783333333337
2018-02-14 09:00:00,6054.009999999992
2018-02-14 12:00:00,3661.9933333333324
2018-02-14 15:00:00,5598.553333333336
2018-02-14 18:00:00,2240.7866666666714
2018-02-14 21:00:00,12923.926666666668
2018-02-15 00:00:00,12651.439999999991
2018-02-15 03:00:00,11629.219999999998
2018-02-15 06:00:00,9881.656666666675
2018-02-15 09:00:00,10407.503333333325
2018-02-15 12:00:00,11871.840000000007
2018-02-15 15:00:00,8959.113333333344
2018-02-15 18:00:00,12741.256666666679
2018-02-15 21:00:00,13306.080000000016
2018-02-16 00:00:00,9272.130000000005
2018-02-16 03:00:00,8682.373333333337
2018-02-16 06:00:00,9540.920000000006
2018-02-16 09:00:00,10478.87333333333
2018-02-16 12:00:00,12290.500000000015
2018-02-16 15:00:00,12978.599999999995
2018-02-16 18:00:00,12017.703333333326
2018-02-16 21:00:00,10330.963333333346
2018-02-17 00:00:00,8087.313333333342
2018-02-17 03:00:00,7344.003333333342
2018-02-17 06:00:00,6960.5800000000045
2018-02-17 09:00:00,10066.54666666666
2018-02-17 12:00:00,8732.466666666676
2018-02-17 15:00:00,9775.893333333339
2018-02-17 18:00:00,8733.166666666675
2018-02-17 21:00:00,6728.566666666665
2018-02-18 00:00:00,8043.406666666665
2018-02-18 03:00:00,7384.403333333333
2018-02-18 06:00:00,6701.366666666661
2018-02-18 09:00:00,6984.243333333331
2018-02-18 12:00:00,10712.743333333332
2018-02-18 15:00:00,10187.89666666667
2018-02-18 18:00:00,10278.506666666677
2018-02-18 21:00:00,8322.70666666666
2018-02-19 00:00:00,9548.46999999999
2018-02-19 03:00:00,7945.536666666672
2018-02-19 06:00:00,6929.073333333341
2018-02-19 09:00:00,7597.866666666664
2018-02-19 12:00:00,7814.073333333342
2018-02-19 15:00:00,6941.349999999997
2018-02-19 18:00:00,5558.433333333338
2018-02-19 21:00:00,9435.723333333339
2018-02-20 00:00:00,7586.000000000007
2018-02-20 03:00:00,6351.916666666671
2018-02-20 06:00:00,7267.169999999996
2018-02-20 09:00:00,10171.150000000003
2018-02-20 12:00:00,8443.06
2018-02-20 15:00:00,8254.803333333331
